State,No Of Vacancies,Total Formal Papers,Quota,Count,Ballot Position,Ticket,Surname,GivenNm,Papers,VoteTransferred,ProgressiveVoteTotal,Transfer Value,Status,Changed,Order Elected,Comment
ACT,2,246742,82248,1,35, K,NASH,Merinda,1644,1644,1644,1.000000000000000000000000000,,,0,"LUNDY ,K has 2057 surplus vote(s) to be distributed in count # 2 at a transfer value of 0.024399501808908. 84305 papers are involved from count number(s) 1."
ACT,2,246742,82248,1,36, L,LUNDY,Kate,84305,84305,84305,1.000000000000000000000000000,Elected,True,1,"LUNDY ,K has 2057 surplus vote(s) to be distributed in count # 2 at a transfer value of 0.024399501808908. 84305 papers are involved from count number(s) 1."
ACT,2,246742,82248,1,37, L,SANT,Chris,669,669,669,1.000000000000000000000000000,,,0,"LUNDY ,K has 2057 surplus vote(s) to be distributed in count # 2 at a transfer value of 0.024399501808908. 84305 papers are involved from count number(s) 1."
ACT,2,246742,82248,1,38, M,FERNIE,Anthony Watson,1531,1531,1531,1.000000000000000000000000000,,,0,"LUNDY ,K has 2057 surplus vote(s) to be distributed in count # 2 at a transfer value of 0.024399501808908. 84305 papers are involved from count number(s) 1."
ACT,2,246742,82248,1,39, M,PETERSEN,Valma,61,61,61,1.000000000000000000000000000,,,0,"LUNDY ,K has 2057 surplus vote(s) to be distributed in count # 2 at a transfer value of 0.024399501808908. 84305 papers are involved from count number(s) 1."
ACT,2,246742,82248,1,40,UG,EZEKIEL-HART,Emmanuel,518,518,518,1.000000000000000000000000000,,,0,"LUNDY ,K has 2057 surplus vote(s) to be distributed in count # 2 at a transfer value of 0.024399501808908. 84305 papers are involved from count number(s) 1."
ACT,2,246742,82248,1,1001, ,Exhausted,,0,0,0,1.000000000000000000000000000,,,0,"LUNDY ,K has 2057 surplus vote(s) to be distributed in count # 2 at a transfer value of 0.024399501808908. 84305 papers are involved from count number(s) 1."
ACT,2,246742,82248,1,1002, ,Gain/Loss,,0,0,0,0.000000000000000000000000000,,,0,"LUNDY ,K has 2057 surplus vote(s) to be distributed in count # 2 at a transfer value of 0.024399501808908. 84305 papers are involved from count number(s) 1."
ACT,2,246742,82248,2,14, A,FILLINGER,Marcus,35,0,2835,0.024399501808908000000000000,,,0,"Preferences with a transfer value of 1 will be distributed in count # 3 after the exclusion of 2 candidate(s). Preferences received at count(s) 1."
ACT,2,246742,82248,2,15, A,MONTAGNE,Jessica,11,0,157,0.024399501808908000000000000,,,0,"Preferences with a transfer value of 1 will be distributed in count # 3 after the exclusion of 2 candidate(s). Preferences received at count(s) 1."
ACT,2,246742,82248,2,16, B,BAILEY,Steven,27,0,1342,0.024399501808908000000000000,,,0,"Preferences with a transfer value of 1 will be distributed in count # 3 after the exclusion of 2 candidate(s). Preferences received at count(s) 1."
ACT,2,246742,82248,2,17, B,ARNOLD,Joe,3,0,74,0.024399501808908000000000000,,,0,"Preferences with a transfer value of 1 will be distributed in count # 3 after the exclusion of 2 candidate(s). Preferences received at count(s) 1."
ACT,2,246742,82248,2,18, C,SHEIKH,Simon,2145,52,46824,0.024399501808908000000000000,,,0,"Preferences with a transfer value of 1 will be distributed in count # 3 after the exclusion of 2 candidate(s). Preferences received at count(s) 1."
ACT,2,246742,82248,2,19, C,ESGUERRA,Indra,73,1,782,0.024399501808908000000000000,,,0,"Preferences with a transfer value of 1 will be distributed in count # 3 after the exclusion of 2 candidate(s). Preferences received at count(s) 1."
ACT,2,246742,82248,2,20, D,O'CONNOR,Mark,11,0,912,0.024399501808908000000000000,,,0,"Preferences with a transfer value of 1 will be distributed in count # 3 after the exclusion of 2 candidate(s). Preferences received at count(s) 1."
ACT,2,246742,82248,2,21, D,GRAHAM,Greg,0,0,19,0.000000000000000000000000000,Excluded,True,0,"Preferences with a transfer value of 1 will be distributed in count # 3 after the exclusion of 2 candidate(s). Preferences received at count(s) 1."
ACT,2,246742,82248,2,22, E,BUCKNELL,Chris,106,2,4840,0.024399501808908000000000000,,,0,"Preferences with a transfer value of 1 will be distributed in count # 3 after the exclusion of 2 candidate(s). Preferences received at count(s) 1."
ACT,2,246742,82248,2,23, E,LEMMEY,Michael James,9,0,228,0.024399501808908000000000000,,,0,"Preferences with a transfer value of 1 will be distributed in count # 3 after the exclusion of 2 candidate(s). Preferences received at count(s) 1."
ACT,2,246742,82248,2,24, F,CUBITT,Paul,16,0,890,0.024399501808908000000000000,,,0,"Preferences with a transfer value of 1 will be distributed in count # 3 after the exclusion of 2 candidate(s). Preferences received at count(s) 1."
ACT,2,246742,82248,2,25, F,DOWSON,Stacey,3,0,24,0.024399501808908000000000000,Excluded,True,0,"Preferences with a transfer value of 1 will be distributed in count # 3 after the exclusion of 2 candidate(s). Preferences received at count(s) 1."
ACT,2,246742,82248,2,26, G,AVERY,Deborah,85,2,8434,0.024399501808908000000000000,,,0,"Preferences with a transfer value of 1 will be distributed in count # 3 after the exclusion of 2 candidate(s). Preferences received at count(s) 1."
ACT,2,246742,82248,2,27, G,MILLER,Jamie,10,0,184,0.024399501808908000000000000,,,0,"Preferences with a transfer value of 1 will be distributed in count # 3 after the exclusion of 2 candidate(s). Preferences received at count(s) 1."
ACT,2,246742,82248,2,28, H,ROSS,Irwin,8,0,1337,0.024399501808908000000000000,,,0,"Preferences with a transfer value of 1 will be distributed in count # 3 after the exclusion of 2 candidate(s). Preferences received at count(s) 1."
ACT,2,246742,82248,2,29, H,HENRIQUEZ,Jose,2,0,44,0.024399501808908000000000000,,,0,"Preferences with a transfer value of 1 will be distributed in count # 3 after the exclusion of 2 candidate(s). Preferences received at count(s) 1."
ACT,2,246742,82248,2,30, I,NITSCHKE,Philip,104,2,3903,0.024399501808908000000000000,,,0,"Preferences with a transfer value of 1 will be distributed in count # 3 after the exclusion of 2 candidate(s). Preferences received at count(s) 1."
ACT,2,246742,82248,2,31, I,MACDOUGALL,Susan,2,0,62,0.024399501808908000000000000,,,0,"Preferences with a transfer value of 1 will be distributed in count # 3 after the exclusion of 2 candidate(s). Preferences received at count(s) 1."
ACT,2,246742,82248,2,32, J,SLATTERY,Wayne Kenneth,63,1,5145,0.024399501808908000000000000,,,0,"Preferences with a transfer value of 1 will be distributed in count # 3 after the exclusion of 2 candidate(s). Preferences received at count(s) 1."
ACT,2,246742,82248,2,33, J,TEERMAN,Paul Gerard,8,0,69,0.024399501808908000000000000,,,0,"Preferences with a transfer value of 1 will be distributed in count # 3 after the exclusion of 2 candidate(s). Preferences received at count(s) 1."
ACT,2,246742,82248,2,34, K,SESELJA,Zed,324,7,79976,0.024399501808908000000000000,,,0,"Preferences with a transfer value of 1 will be distributed in count # 3 after the exclusion of 2 candidate(s). Preferences received at count(s) 1."
ACT,2,246742,82248,2,35, K,NASH,Merinda,80,1,1645,0.024399501808908000000000000,,,0,"Preferences with a transfer value of 1 will be distributed in count # 3 after the exclusion of 2 candidate(s). Preferences received at count(s) 1."
ACT,2,246742,82248,2,36, L,LUNDY,Kate,-84305,-2057,82248,0.024399501808908000000000000,Elected,,1,"Preferences with a transfer value of 1 will be distributed in count # 3 after the exclusion of 2 candidate(s). Preferences received at count(s) 1."
ACT,2,246742,82248,2,37, L,SANT,Chris,81042,1977,2646,0.024399501808908000000000000,,,0,"Preferences with a transfer value of 1 will be distributed in count # 3 after the exclusion of 2 candidate(s). Preferences received at count(s) 1."
ACT,2,246742,82248,2,38, M,FERNIE,Anthony Watson,58,1,1532,0.024399501808908000000000000,,,0,"Preferences with a transfer value of 1 will be distributed in count # 3 after the exclusion of 2 candidate(s). Preferences received at count(s) 1."
ACT,2,246742,82248,2,39, M,PETERSEN,Valma,18,0,61,0.024399501808908000000000000,,,0,"Preferences with a transfer value of 1 will be distributed in count # 3 after the exclusion of 2 candidate(s). Preferences received at count(s) 1."
ACT,2,246742,82248,2,40,UG,EZEKIEL-HART,Emmanuel,40,0,518,0.024399501808908000000000000,,,0,"Preferences with a transfer value of 1 will be distributed in count # 3 after the exclusion of 2 candidate(s). Preferences received at count(s) 1."
ACT,2,246742,82248,2,1001, ,Exhausted,,22,0,0,0.024399501808908000000000000,,,0,"Preferences with a transfer value of 1 will be distributed in count # 3 after the exclusion of 2 candidate(s). Preferences received at count(s) 1."
ACT,2,246742,82248,2,1002, ,Gain/Loss,,0,11,11,0.000000000000000000000000000,,,0,"Preferences with a transfer value of 1 will be distributed in count # 3 after the exclusion of 2 candidate(s). Preferences received at count(s) 1."
ACT,2,246742,82248,3,14, A,FILLINGER,Marcus,1,1,2836,1.000000000000000000000000000,,,0,""
ACT,2,246742,82248,3,15, A,MONTAGNE,Jessica,2,2,159,1.000000000000000000000000000,,,0,""
ACT,2,246742,82248,3,16, B,BAILEY,Steven,0,0,1342,0.000000000000000000000000000,,,0,"Preferences with a transfer value of 0.024399501808908 will be distributed in count # 4 after the exclusion of 2 candidate(s). Preferences received at count(s) 2."
ACT,2,246742,82248,3,17, B,ARNOLD,Joe,0,0,74,0.000000000000000000000000000,,,0,"Preferences with a transfer value of 0.024399501808908 will be distributed in count # 4 after the exclusion of 2 candidate(s). Preferences received at count(s) 2."
ACT,2,246742,82248,3,18, C,SHEIKH,Simon,0,0,46824,0.000000000000000000000000000,,,0,"Preferences with a transfer value of 0.024399501808908 will be distributed in count # 4 after the exclusion of 2 candidate(s). Preferences received at count(s) 2."
ACT,2,246742,82248,3,19, C,ESGUERRA,Indra,0,0,782,0.000000000000000000000000000,,,0,"Preferences with a transfer value of 0.024399501808908 will be distributed in count # 4 after the exclusion of 2 candidate(s). Preferences received at count(s) 2."
ACT,2,246742,82248,3,20, D,O'CONNOR,Mark,16,16,928,1.000000000000000000000000000,,,0,"Preferences with a transfer value of 0.024399501808908 will be distributed in count # 4 after the exclusion of 2 candidate(s). Preferences received at count(s) 2."
ACT,2,246742,82248,3,21, D,GRAHAM,Greg,-19,-19,0,1.000000000000000000000000000,Excluded,,0,"Preferences with a transfer value of 0.024399501808908 will be distributed in count # 4 after the exclusion of 2 candidate(s). Preferences received at count(s) 2."
ACT,2,246742,82248,3,22, E,BUCKNELL,Chris,0,0,4840,0.000000000000000000000000000,,,0,"Preferences with a transfer value of 0.024399501808908 will be distributed in count # 4 after the exclusion of 2 candidate(s). Preferences received at count(s) 2."
ACT,2,246742,82248,3,23, E,LEMMEY,Michael James,1,1,229,1.000000000000000000000000000,,,0,"Preferences with a transfer value of 0.024399501808908 will be distributed in count # 4 after the exclusion of 2 candidate(s). Preferences received at count(s) 2."
ACT,2,246742,82248,3,24, F,CUBITT,Paul,14,14,904,1.000000000000000000000000000,,,0,"Preferences with a transfer value of 0.024399501808908 will be distributed in count # 4 after the exclusion of 2 candidate(s). Preferences received at count(s) 2."
ACT,2,246742,82248,3,25, F,DOWSON,Stacey,-24,-24,0,1.000000000000000000000000000,Excluded,,0,"Preferences with a transfer value of 0.024399501808908 will be distributed in count # 4 after the exclusion of 2 candidate(s). Preferences received at count(s) 2."
ACT,2,246742,82248,3,26, G,AVERY,Deborah,3,3,8437,1.000000000000000000000000000,,,0,"Preferences with a transfer value of 0.024399501808908 will be distributed in count # 4 after the exclusion of 2 candidate(s). Preferences received at count(s) 2."
ACT,2,246742,82248,3,27, G,MILLER,Jamie,1,1,185,1.000000000000000000000000000,,,0,"Preferences with a transfer value of 0.024399501808908 will be distributed in count # 4 after the exclusion of 2 candidate(s). Preferences received at count(s) 2."
ACT,2,246742,82248,3,28, H,ROSS,Irwin,0,0,1337,0.000000000000000000000000000,,,0,"Preferences with a transfer value of 0.024399501808908 will be distributed in count # 4 after the exclusion of 2 candidate(s). Preferences received at count(s) 2."
ACT,2,246742,82248,3,29, H,HENRIQUEZ,Jose,0,0,44,0.000000000000000000000000000,,,0,"Preferences with a transfer value of 0.024399501808908 will be distributed in count # 4 after the exclusion of 2 candidate(s). Preferences received at count(s) 2."
ACT,2,246742,82248,3,30, I,NITSCHKE,Philip,1,1,3904,1.000000000000000000000000000,,,0,"Preferences with a transfer value of 0.024399501808908 will be distributed in count # 4 after the exclusion of 2 candidate(s). Preferences received at count(s) 2."
ACT,2,246742,82248,3,31, I,MACDOUGALL,Susan,0,0,62,0.000000000000000000000000000,,,0,"Preferences with a transfer value of 0.024399501808908 will be distributed in count # 4 after the exclusion of 2 candidate(s). Preferences received at count(s) 2."
ACT,2,246742,82248,3,32, J,SLATTERY,Wayne Kenneth,0,0,5145,0.000000000000000000000000000,,,0,"Preferences with a transfer value of 0.024399501808908 will be distributed in count # 4 after the exclusion of 2 candidate(s). Preferences received at count(s) 2."
ACT,2,246742,82248,3,33, J,TEERMAN,Paul Gerard,0,0,69,0.000000000000000000000000000,,,0,"Preferences with a transfer value of 0.024399501808908 will be distributed in count # 4 after the exclusion of 2 candidate(s). Preferences received at count(s) 2."
ACT,2,246742,82248,3,34, K,SESELJA,Zed,0,0,79976,0.000000000000000000000000000,,,0,"Preferences with a transfer value of 0.024399501808908 will be distributed in count # 4 after the exclusion of 2 candidate(s). Preferences received at count(s) 2."
ACT,2,246742,82248,3,35, K,NASH,Merinda,2,2,1647,1.000000000000000000000000000,,,0,"Preferences with a transfer value of 0.024399501808908 will be distributed in count # 4 after the exclusion of 2 candidate(s). Preferences received at count(s) 2."
ACT,2,246742,82248,3,36, L,LUNDY,Kate,0,0,82248,0.000000000000000000000000000,Elected,,1,"Preferences with a transfer value of 0.024399501808908 will be distributed in count # 4 after the exclusion of 2 candidate(s). Preferences received at count(s) 2."
ACT,2,246742,82248,3,37, L,SANT,Chris,1,1,2647,1.000000000000000000000000000,,,0,"Preferences with a transfer value of 0.024399501808908 will be distributed in count # 4 after the exclusion of 2 candidate(s). Preferences received at count(s) 2."
ACT,2,246742,82248,3,38, M,FERNIE,Anthony Watson,0,0,1532,0.000000000000000000000000000,,,0,"Preferences with a transfer value of 0.024399501808908 will be distributed in count # 4 after the exclusion of 2 candidate(s). Preferences received at count(s) 2."
ACT,2,246742,82248,3,39, M,PETERSEN,Valma,0,0,61,0.000000000000000000000000000,,,0,"Preferences with a transfer value of 0.024399501808908 will be distributed in count # 4 after the exclusion of 2 candidate(s). Preferences received at count(s) 2."
ACT,2,246742,82248,3,40,UG,EZEKIEL-HART,Emmanuel,0,0,518,0.000000000000000000000000000,,,0,"Preferences with a transfer value of 0.024399501808908 will be distributed in count # 4 after the exclusion of 2 candidate(s). Preferences received at count(s) 2."
ACT,2,246742,82248,3,1001, ,Exhausted,,1,1,1,1.000000000000000000000000000,,,0,"Preferences with a transfer value of 0.024399501808908 will be distributed in count # 4 after the exclusion of 2 candidate(s). Preferences received at count(s) 2."
ACT,2,246742,82248,3,1002, ,Gain/Loss,,0,0,11,0.000000000000000000000000000,,,0,"Preferences with a transfer value of 0.024399501808908 will be distributed in count # 4 after the exclusion of 2 candidate(s). Preferences received at count(s) 2."
ACT,2,246742,82248,4,14, A,FILLINGER,Marcus,0,0,2836,0.000000000000000000000000000,,,0,""
ACT,2,246742,82248,4,15, A,MONTAGNE,Jessica,0,0,159,0.000000000000000000000000000,,,0,"Preferences with a transfer value of 1 will be distributed in count # 5 after the exclusion of 1 candidate(s). Preferences received at count(s) 1."
ACT,2,246742,82248,4,16, B,BAILEY,Steven,0,0,1342,0.000000000000000000000000000,,,0,"Preferences with a transfer value of 1 will be distributed in count # 5 after the exclusion of 1 candidate(s). Preferences received at count(s) 1."
ACT,2,246742,82248,4,17, B,ARNOLD,Joe,0,0,74,0.000000000000000000000000000,,,0,"Preferences with a transfer value of 1 will be distributed in count # 5 after the exclusion of 1 candidate(s). Preferences received at count(s) 1."
ACT,2,246742,82248,4,18, C,SHEIKH,Simon,0,0,46824,0.000000000000000000000000000,,,0,"Preferences with a transfer value of 1 will be distributed in count # 5 after the exclusion of 1 candidate(s). Preferences received at count(s) 1."
ACT,2,246742,82248,4,19, C,ESGUERRA,Indra,0,0,782,0.000000000000000000000000000,,,0,"Preferences with a transfer value of 1 will be distributed in count # 5 after the exclusion of 1 candidate(s). Preferences received at count(s) 1."
ACT,2,246742,82248,4,20, D,O'CONNOR,Mark,0,0,928,0.000000000000000000000000000,,,0,"Preferences with a transfer value of 1 will be distributed in count # 5 after the exclusion of 1 candidate(s). Preferences received at count(s) 1."
ACT,2,246742,82248,4,21, D,GRAHAM,Greg,0,0,0,0.000000000000000000000000000,Excluded,,0,"Preferences with a transfer value of 1 will be distributed in count # 5 after the exclusion of 1 candidate(s). Preferences received at count(s) 1."
ACT,2,246742,82248,4,22, E,BUCKNELL,Chris,0,0,4840,0.000000000000000000000000000,,,0,"Preferences with a transfer value of 1 will be distributed in count # 5 after the exclusion of 1 candidate(s). Preferences received at count(s) 1."
ACT,2,246742,82248,4,23, E,LEMMEY,Michael James,0,0,229,0.000000000000000000000000000,,,0,"Preferences with a transfer value of 1 will be distributed in count # 5 after the exclusion of 1 candidate(s). Preferences received at count(s) 1."
ACT,2,246742,82248,4,24, F,CUBITT,Paul,2,0,904,0.024399501808908000000000000,,,0,"Preferences with a transfer value of 1 will be distributed in count # 5 after the exclusion of 1 candidate(s). Preferences received at count(s) 1."
ACT,2,246742,82248,4,25, F,DOWSON,Stacey,-3,0,0,0.024399501808908000000000000,Excluded,,0,"Preferences with a transfer value of 1 will be distributed in count # 5 after the exclusion of 1 candidate(s). Preferences received at count(s) 1."
ACT,2,246742,82248,4,26, G,AVERY,Deborah,0,0,8437,0.000000000000000000000000000,,,0,"Preferences with a transfer value of 1 will be distributed in count # 5 after the exclusion of 1 candidate(s). Preferences received at count(s) 1."
ACT,2,246742,82248,4,27, G,MILLER,Jamie,0,0,185,0.000000000000000000000000000,,,0,"Preferences with a transfer value of 1 will be distributed in count # 5 after the exclusion of 1 candidate(s). Preferences received at count(s) 1."
ACT,2,246742,82248,4,28, H,ROSS,Irwin,0,0,1337,0.000000000000000000000000000,,,0,"Preferences with a transfer value of 1 will be distributed in count # 5 after the exclusion of 1 candidate(s). Preferences received at count(s) 1."
ACT,2,246742,82248,4,29, H,HENRIQUEZ,Jose,0,0,44,0.000000000000000000000000000,Excluded,True,0,"Preferences with a transfer value of 1 will be distributed in count # 5 after the exclusion of 1 candidate(s). Preferences received at count(s) 1."
ACT,2,246742,82248,4,30, I,NITSCHKE,Philip,0,0,3904,0.000000000000000000000000000,,,0,"Preferences with a transfer value of 1 will be distributed in count # 5 after the exclusion of 1 candidate(s). Preferences received at count(s) 1."
ACT,2,246742,82248,4,31, I,MACDOUGALL,Susan,0,0,62,0.000000000000000000000000000,,,0,"Preferences with a transfer value of 1 will be distributed in count # 5 after the exclusion of 1 candidate(s). Preferences received at count(s) 1."
ACT,2,246742,82248,4,32, J,SLATTERY,Wayne Kenneth,0,0,5145,0.000000000000000000000000000,,,0,"Preferences with a transfer value of 1 will be distributed in count # 5 after the exclusion of 1 candidate(s). Preferences received at count(s) 1."
ACT,2,246742,82248,4,33, J,TEERMAN,Paul Gerard,0,0,69,0.000000000000000000000000000,,,0,"Preferences with a transfer value of 1 will be distributed in count # 5 after the exclusion of 1 candidate(s). Preferences received at count(s) 1."
ACT,2,246742,82248,4,34, K,SESELJA,Zed,0,0,79976,0.000000000000000000000000000,,,0,"Preferences with a transfer value of 1 will be distributed in count # 5 after the exclusion of 1 candidate(s). Preferences received at count(s) 1."
ACT,2,246742,82248,4,35, K,NASH,Merinda,0,0,1647,0.000000000000000000000000000,,,0,"Preferences with a transfer value of 1 will be distributed in count # 5 after the exclusion of 1 candidate(s). Preferences received at count(s) 1."
ACT,2,246742,82248,4,36, L,LUNDY,Kate,0,0,82248,0.000000000000000000000000000,Elected,,1,"Preferences with a transfer value of 1 will be distributed in count # 5 after the exclusion of 1 candidate(s). Preferences received at count(s) 1."
ACT,2,246742,82248,4,37, L,SANT,Chris,1,0,2647,0.024399501808908000000000000,,,0,"Preferences with a transfer value of 1 will be distributed in count # 5 after the exclusion of 1 candidate(s). Preferences received at count(s) 1."
ACT,2,246742,82248,4,38, M,FERNIE,Anthony Watson,0,0,1532,0.000000000000000000000000000,,,0,"Preferences with a transfer value of 1 will be distributed in count # 5 after the exclusion of 1 candidate(s). Preferences received at count(s) 1."
ACT,2,246742,82248,4,39, M,PETERSEN,Valma,0,0,61,0.000000000000000000000000000,,,0,"Preferences with a transfer value of 1 will be distributed in count # 5 after the exclusion of 1 candidate(s). Preferences received at count(s) 1."
ACT,2,246742,82248,4,40,UG,EZEKIEL-HART,Emmanuel,0,0,518,0.000000000000000000000000000,,,0,"Preferences with a transfer value of 1 will be distributed in count # 5 after the exclusion of 1 candidate(s). Preferences received at count(s) 1."
ACT,2,246742,82248,4,1001, ,Exhausted,,0,0,1,0.024399501808908000000000000,,,0,"Preferences with a transfer value of 1 will be distributed in count # 5 after the exclusion of 1 candidate(s). Preferences received at count(s) 1."
ACT,2,246742,82248,4,1002, ,Gain/Loss,,0,0,11,0.000000000000000000000000000,,,0,"Preferences with a transfer value of 1 will be distributed in count # 5 after the exclusion of 1 candidate(s). Preferences received at count(s) 1."
ACT,2,246742,82248,5,14, A,FILLINGER,Marcus,0,0,2836,0.000000000000000000000000000,,,0,""
ACT,2,246742,82248,5,15, A,MONTAGNE,Jessica,1,1,160,1.000000000000000000000000000,,,0,"Preferences with a transfer value of 0.024399501808908 will be distributed in count # 6 after the exclusion of 1 candidate(s). Preferences received at count(s) 2."
ACT,2,246742,82248,5,16, B,BAILEY,Steven,0,0,1342,0.000000000000000000000000000,,,0,"Preferences with a transfer value of 0.024399501808908 will be distributed in count # 6 after the exclusion of 1 candidate(s). Preferences received at count(s) 2."
ACT,2,246742,82248,5,17, B,ARNOLD,Joe,0,0,74,0.000000000000000000000000000,,,0,"Preferences with a transfer value of 0.024399501808908 will be distributed in count # 6 after the exclusion of 1 candidate(s). Preferences received at count(s) 2."
ACT,2,246742,82248,5,18, C,SHEIKH,Simon,0,0,46824,0.000000000000000000000000000,,,0,"Preferences with a transfer value of 0.024399501808908 will be distributed in count # 6 after the exclusion of 1 candidate(s). Preferences received at count(s) 2."
ACT,2,246742,82248,5,19, C,ESGUERRA,Indra,0,0,782,0.000000000000000000000000000,,,0,"Preferences with a transfer value of 0.024399501808908 will be distributed in count # 6 after the exclusion of 1 candidate(s). Preferences received at count(s) 2."
ACT,2,246742,82248,5,20, D,O'CONNOR,Mark,0,0,928,0.000000000000000000000000000,,,0,"Preferences with a transfer value of 0.024399501808908 will be distributed in count # 6 after the exclusion of 1 candidate(s). Preferences received at count(s) 2."
