State,No Of Vacancies,Total Formal Papers,Quota,Count,Ballot Position,Ticket,Surname,GivenNm,Papers,VoteTransferred,ProgressiveVoteTotal,Transfer Value,Status,Changed,Order Elected,Comment
NT,2,103479,34494,1,32, J,COX,Michael,40,40,40,1.000000000000000000000000000,,,0,"SCULLION ,N has 7993 surplus vote(s) to be distributed in count # 2 at a transfer value of 0.188128133311365. 42487 papers are involved from count number(s) 1."
NT,2,103479,34494,1,33, K,WILLIAMS,Warren H,8717,8717,8717,1.000000000000000000000000000,,,0,"SCULLION ,N has 7993 surplus vote(s) to be distributed in count # 2 at a transfer value of 0.188128133311365. 42487 papers are involved from count number(s) 1."
NT,2,103479,34494,1,34, K,BRAND,Michael,257,257,257,1.000000000000000000000000000,,,0,"SCULLION ,N has 7993 surplus vote(s) to be distributed in count # 2 at a transfer value of 0.188128133311365. 42487 papers are involved from count number(s) 1."
NT,2,103479,34494,1,35, L,WALCOTT,Phil,1503,1503,1503,1.000000000000000000000000000,,,0,"SCULLION ,N has 7993 surplus vote(s) to be distributed in count # 2 at a transfer value of 0.188128133311365. 42487 papers are involved from count number(s) 1."
NT,2,103479,34494,1,36, L,FUTCHER,Lisa,41,41,41,1.000000000000000000000000000,,,0,"SCULLION ,N has 7993 surplus vote(s) to be distributed in count # 2 at a transfer value of 0.188128133311365. 42487 papers are involved from count number(s) 1."
NT,2,103479,34494,1,1001, ,Exhausted,,0,0,0,1.000000000000000000000000000,,,0,"SCULLION ,N has 7993 surplus vote(s) to be distributed in count # 2 at a transfer value of 0.188128133311365. 42487 papers are involved from count number(s) 1."
NT,2,103479,34494,1,1002, ,Gain/Loss,,0,0,0,0.000000000000000000000000000,,,0,"SCULLION ,N has 7993 surplus vote(s) to be distributed in count # 2 at a transfer value of 0.188128133311365. 42487 papers are involved from count number(s) 1."
NT,2,103479,34494,2,13, A,TE WAKE,Douglas,57,10,7269,0.188128133311365000000000000,,,0,"Preferences with a transfer value of 1 will be distributed in count # 3 after the exclusion of 1 candidate(s). Preferences received at count(s) 1."
NT,2,103479,34494,2,14, A,McCABE,John Brian Douglas,11,2,129,0.188128133311365000000000000,,,0,"Preferences with a transfer value of 1 will be distributed in count # 3 after the exclusion of 1 candidate(s). Preferences received at count(s) 1."
NT,2,103479,34494,2,15, B,BELL,Gary,10,1,650,0.188128133311365000000000000,,,0,"Preferences with a transfer value of 1 will be distributed in count # 3 after the exclusion of 1 candidate(s). Preferences received at count(s) 1."
NT,2,103479,34494,2,16, B,WATT,Kathryn,0,0,7,0.000000000000000000000000000,,,0,"Preferences with a transfer value of 1 will be distributed in count # 3 after the exclusion of 1 candidate(s). Preferences received at count(s) 1."
NT,2,103479,34494,2,17, C,MILES,Jim,9,1,445,0.188128133311365000000000000,,,0,"Preferences with a transfer value of 1 will be distributed in count # 3 after the exclusion of 1 candidate(s). Preferences received at count(s) 1."
NT,2,103479,34494,2,18, C,RUSSELL,Mark,1,0,11,0.188128133311365000000000000,,,0,"Preferences with a transfer value of 1 will be distributed in count # 3 after the exclusion of 1 candidate(s). Preferences received at count(s) 1."
NT,2,103479,34494,2,19, D,KUNOTH-MONKS,Rosalie,31,5,1473,0.188128133311365000000000000,,,0,"Preferences with a transfer value of 1 will be distributed in count # 3 after the exclusion of 1 candidate(s). Preferences received at count(s) 1."
NT,2,103479,34494,2,20, D,GADAMBUA,Jeannie,4,0,27,0.188128133311365000000000000,,,0,"Preferences with a transfer value of 1 will be distributed in count # 3 after the exclusion of 1 candidate(s). Preferences received at count(s) 1."
NT,2,103479,34494,2,21, E,SCULLION,Nigel,-42487,-7993,34494,0.188128133311365000000000000,Elected,,1,"Preferences with a transfer value of 1 will be distributed in count # 3 after the exclusion of 1 candidate(s). Preferences received at count(s) 1."
NT,2,103479,34494,2,22, E,FAZLDEEN,Linda,42129,7925,8219,0.188128133311365000000000000,,,0,"Preferences with a transfer value of 1 will be distributed in count # 3 after the exclusion of 1 candidate(s). Preferences received at count(s) 1."
NT,2,103479,34494,2,23, F,PERIS,Nova,52,9,33223,0.188128133311365000000000000,,,0,"Preferences with a transfer value of 1 will be distributed in count # 3 after the exclusion of 1 candidate(s). Preferences received at count(s) 1."
NT,2,103479,34494,2,24, F,FOLEY,Rowan,41,7,682,0.188128133311365000000000000,,,0,"Preferences with a transfer value of 1 will be distributed in count # 3 after the exclusion of 1 candidate(s). Preferences received at count(s) 1."
NT,2,103479,34494,2,25, G,EDWARDS,Joanne Louise,30,5,2147,0.188128133311365000000000000,,,0,"Preferences with a transfer value of 1 will be distributed in count # 3 after the exclusion of 1 candidate(s). Preferences received at count(s) 1."
NT,2,103479,34494,2,26, G,RANDALL,Tracey Lee,6,1,62,0.188128133311365000000000000,,,0,"Preferences with a transfer value of 1 will be distributed in count # 3 after the exclusion of 1 candidate(s). Preferences received at count(s) 1."
NT,2,103479,34494,2,27, H,WORK,Vernon,7,1,302,0.188128133311365000000000000,,,0,"Preferences with a transfer value of 1 will be distributed in count # 3 after the exclusion of 1 candidate(s). Preferences received at count(s) 1."
NT,2,103479,34494,2,28, H,STANKOVIC,Mile,1,0,6,0.188128133311365000000000000,Excluded,True,0,"Preferences with a transfer value of 1 will be distributed in count # 3 after the exclusion of 1 candidate(s). Preferences received at count(s) 1."
NT,2,103479,34494,2,29, I,GRAHAM,Matt,31,5,2807,0.188128133311365000000000000,,,0,"Preferences with a transfer value of 1 will be distributed in count # 3 after the exclusion of 1 candidate(s). Preferences received at count(s) 1."
NT,2,103479,34494,2,30, I,RIGHTON,Christopher James,0,0,12,0.000000000000000000000000000,,,0,"Preferences with a transfer value of 1 will be distributed in count # 3 after the exclusion of 1 candidate(s). Preferences received at count(s) 1."
NT,2,103479,34494,2,31, J,PILE,Jan,5,0,935,0.188128133311365000000000000,,,0,"Preferences with a transfer value of 1 will be distributed in count # 3 after the exclusion of 1 candidate(s). Preferences received at count(s) 1."
NT,2,103479,34494,2,32, J,COX,Michael,6,1,41,0.188128133311365000000000000,,,0,"Preferences with a transfer value of 1 will be distributed in count # 3 after the exclusion of 1 candidate(s). Preferences received at count(s) 1."
NT,2,103479,34494,2,33, K,WILLIAMS,Warren H,26,4,8721,0.188128133311365000000000000,,,0,"Preferences with a transfer value of 1 will be distributed in count # 3 after the exclusion of 1 candidate(s). Preferences received at count(s) 1."
NT,2,103479,34494,2,34, K,BRAND,Michael,2,0,257,0.188128133311365000000000000,,,0,"Preferences with a transfer value of 1 will be distributed in count # 3 after the exclusion of 1 candidate(s). Preferences received at count(s) 1."
NT,2,103479,34494,2,35, L,WALCOTT,Phil,13,2,1505,0.188128133311365000000000000,,,0,"Preferences with a transfer value of 1 will be distributed in count # 3 after the exclusion of 1 candidate(s). Preferences received at count(s) 1."
NT,2,103479,34494,2,36, L,FUTCHER,Lisa,2,0,41,0.188128133311365000000000000,,,0,"Preferences with a transfer value of 1 will be distributed in count # 3 after the exclusion of 1 candidate(s). Preferences received at count(s) 1."
NT,2,103479,34494,2,1001, ,Exhausted,,13,2,2,0.188128133311365000000000000,,,0,"Preferences with a transfer value of 1 will be distributed in count # 3 after the exclusion of 1 candidate(s). Preferences received at count(s) 1."
NT,2,103479,34494,2,1002, ,Gain/Loss,,0,12,12,0.000000000000000000000000000,,,0,"Preferences with a transfer value of 1 will be distributed in count # 3 after the exclusion of 1 candidate(s). Preferences received at count(s) 1."
NT,2,103479,34494,3,13, A,TE WAKE,Douglas,2,2,7271,1.000000000000000000000000000,,,0,""
NT,2,103479,34494,3,14, A,McCABE,John Brian Douglas,0,0,129,0.000000000000000000000000000,,,0,"Preferences with a transfer value of 0.188128133311365 will be distributed in count # 4 after the exclusion of 1 candidate(s). Preferences received at count(s) 2."
NT,2,103479,34494,3,15, B,BELL,Gary,0,0,650,0.000000000000000000000000000,,,0,"Preferences with a transfer value of 0.188128133311365 will be distributed in count # 4 after the exclusion of 1 candidate(s). Preferences received at count(s) 2."
NT,2,103479,34494,3,16, B,WATT,Kathryn,0,0,7,0.000000000000000000000000000,,,0,"Preferences with a transfer value of 0.188128133311365 will be distributed in count # 4 after the exclusion of 1 candidate(s). Preferences received at count(s) 2."
NT,2,103479,34494,3,17, C,MILES,Jim,0,0,445,0.000000000000000000000000000,,,0,"Preferences with a transfer value of 0.188128133311365 will be distributed in count # 4 after the exclusion of 1 candidate(s). Preferences received at count(s) 2."
NT,2,103479,34494,3,18, C,RUSSELL,Mark,0,0,11,0.000000000000000000000000000,,,0,"Preferences with a transfer value of 0.188128133311365 will be distributed in count # 4 after the exclusion of 1 candidate(s). Preferences received at count(s) 2."
NT,2,103479,34494,3,19, D,KUNOTH-MONKS,Rosalie,0,0,1473,0.000000000000000000000000000,,,0,"Preferences with a transfer value of 0.188128133311365 will be distributed in count # 4 after the exclusion of 1 candidate(s). Preferences received at count(s) 2."
NT,2,103479,34494,3,20, D,GADAMBUA,Jeannie,0,0,27,0.000000000000000000000000000,,,0,"Preferences with a transfer value of 0.188128133311365 will be distributed in count # 4 after the exclusion of 1 candidate(s). Preferences received at count(s) 2."
NT,2,103479,34494,3,21, E,SCULLION,Nigel,0,0,34494,0.000000000000000000000000000,Elected,,1,"Preferences with a transfer value of 0.188128133311365 will be distributed in count # 4 after the exclusion of 1 candidate(s). Preferences received at count(s) 2."
NT,2,103479,34494,3,22, E,FAZLDEEN,Linda,0,0,8219,0.000000000000000000000000000,,,0,"Preferences with a transfer value of 0.188128133311365 will be distributed in count # 4 after the exclusion of 1 candidate(s). Preferences received at count(s) 2."
NT,2,103479,34494,3,23, F,PERIS,Nova,0,0,33223,0.000000000000000000000000000,,,0,"Preferences with a transfer value of 0.188128133311365 will be distributed in count # 4 after the exclusion of 1 candidate(s). Preferences received at count(s) 2."
NT,2,103479,34494,3,24, F,FOLEY,Rowan,0,0,682,0.000000000000000000000000000,,,0,"Preferences with a transfer value of 0.188128133311365 will be distributed in count # 4 after the exclusion of 1 candidate(s). Preferences received at count(s) 2."
NT,2,103479,34494,3,25, G,EDWARDS,Joanne Louise,0,0,2147,0.000000000000000000000000000,,,0,"Preferences with a transfer value of 0.188128133311365 will be distributed in count # 4 after the exclusion of 1 candidate(s). Preferences received at count(s) 2."
NT,2,103479,34494,3,26, G,RANDALL,Tracey Lee,0,0,62,0.000000000000000000000000000,,,0,"Preferences with a transfer value of 0.188128133311365 will be distributed in count # 4 after the exclusion of 1 candidate(s). Preferences received at count(s) 2."
NT,2,103479,34494,3,27, H,WORK,Vernon,4,4,306,1.000000000000000000000000000,,,0,"Preferences with a transfer value of 0.188128133311365 will be distributed in count # 4 after the exclusion of 1 candidate(s). Preferences received at count(s) 2."
NT,2,103479,34494,3,28, H,STANKOVIC,Mile,-6,-6,0,1.000000000000000000000000000,Excluded,,0,"Preferences with a transfer value of 0.188128133311365 will be distributed in count # 4 after the exclusion of 1 candidate(s). Preferences received at count(s) 2."
NT,2,103479,34494,3,29, I,GRAHAM,Matt,0,0,2807,0.000000000000000000000000000,,,0,"Preferences with a transfer value of 0.188128133311365 will be distributed in count # 4 after the exclusion of 1 candidate(s). Preferences received at count(s) 2."
NT,2,103479,34494,3,30, I,RIGHTON,Christopher James,0,0,12,0.000000000000000000000000000,,,0,"Preferences with a transfer value of 0.188128133311365 will be distributed in count # 4 after the exclusion of 1 candidate(s). Preferences received at count(s) 2."
NT,2,103479,34494,3,31, J,PILE,Jan,0,0,935,0.000000000000000000000000000,,,0,"Preferences with a transfer value of 0.188128133311365 will be distributed in count # 4 after the exclusion of 1 candidate(s). Preferences received at count(s) 2."
NT,2,103479,34494,3,32, J,COX,Michael,0,0,41,0.000000000000000000000000000,,,0,"Preferences with a transfer value of 0.188128133311365 will be distributed in count # 4 after the exclusion of 1 candidate(s). Preferences received at count(s) 2."
NT,2,103479,34494,3,33, K,WILLIAMS,Warren H,0,0,8721,0.000000000000000000000000000,,,0,"Preferences with a transfer value of 0.188128133311365 will be distributed in count # 4 after the exclusion of 1 candidate(s). Preferences received at count(s) 2."
NT,2,103479,34494,3,34, K,BRAND,Michael,0,0,257,0.000000000000000000000000000,,,0,"Preferences with a transfer value of 0.188128133311365 will be distributed in count # 4 after the exclusion of 1 candidate(s). Preferences received at count(s) 2."
NT,2,103479,34494,3,35, L,WALCOTT,Phil,0,0,1505,0.000000000000000000000000000,,,0,"Preferences with a transfer value of 0.188128133311365 will be distributed in count # 4 after the exclusion of 1 candidate(s). Preferences received at count(s) 2."
NT,2,103479,34494,3,36, L,FUTCHER,Lisa,0,0,41,0.000000000000000000000000000,,,0,"Preferences with a transfer value of 0.188128133311365 will be distributed in count # 4 after the exclusion of 1 candidate(s). Preferences received at count(s) 2."
NT,2,103479,34494,3,1001, ,Exhausted,,0,0,2,1.000000000000000000000000000,,,0,"Preferences with a transfer value of 0.188128133311365 will be distributed in count # 4 after the exclusion of 1 candidate(s). Preferences received at count(s) 2."
NT,2,103479,34494,3,1002, ,Gain/Loss,,0,0,12,0.000000000000000000000000000,,,0,"Preferences with a transfer value of 0.188128133311365 will be distributed in count # 4 after the exclusion of 1 candidate(s). Preferences received at count(s) 2."
NT,2,103479,34494,4,13, A,TE WAKE,Douglas,0,0,7271,0.000000000000000000000000000,,,0,""
NT,2,103479,34494,4,14, A,McCABE,John Brian Douglas,0,0,129,0.000000000000000000000000000,,,0,"Preferences with a transfer value of 1 will be distributed in count # 5 after the exclusion of 1 candidate(s). Preferences received at count(s) 1."
NT,2,103479,34494,4,15, B,BELL,Gary,0,0,650,0.000000000000000000000000000,,,0,"Preferences with a transfer value of 1 will be distributed in count # 5 after the exclusion of 1 candidate(s). Preferences received at count(s) 1."
NT,2,103479,34494,4,16, B,WATT,Kathryn,0,0,7,0.000000000000000000000000000,Excluded,True,0,"Preferences with a transfer value of 1 will be distributed in count # 5 after the exclusion of 1 candidate(s). Preferences received at count(s) 1."
NT,2,103479,34494,4,17, C,MILES,Jim,1,0,445,0.188128133311365000000000000,,,0,"Preferences with a transfer value of 1 will be distributed in count # 5 after the exclusion of 1 candidate(s). Preferences received at count(s) 1."
NT,2,103479,34494,4,18, C,RUSSELL,Mark,0,0,11,0.000000000000000000000000000,,,0,"Preferences with a transfer value of 1 will be distributed in count # 5 after the exclusion of 1 candidate(s). Preferences received at count(s) 1."
NT,2,103479,34494,4,19, D,KUNOTH-MONKS,Rosalie,0,0,1473,0.000000000000000000000000000,,,0,"Preferences with a transfer value of 1 will be distributed in count # 5 after the exclusion of 1 candidate(s). Preferences received at count(s) 1."
NT,2,103479,34494,4,20, D,GADAMBUA,Jeannie,0,0,27,0.000000000000000000000000000,,,0,"Preferences with a transfer value of 1 will be distributed in count # 5 after the exclusion of 1 candidate(s). Preferences received at count(s) 1."
NT,2,103479,34494,4,21, E,SCULLION,Nigel,0,0,34494,0.000000000000000000000000000,Elected,,1,"Preferences with a transfer value of 1 will be distributed in count # 5 after the exclusion of 1 candidate(s). Preferences received at count(s) 1."
NT,2,103479,34494,4,22, E,FAZLDEEN,Linda,0,0,8219,0.000000000000000000000000000,,,0,"Preferences with a transfer value of 1 will be distributed in count # 5 after the exclusion of 1 candidate(s). Preferences received at count(s) 1."
NT,2,103479,34494,4,23, F,PERIS,Nova,0,0,33223,0.000000000000000000000000000,,,0,"Preferences with a transfer value of 1 will be distributed in count # 5 after the exclusion of 1 candidate(s). Preferences received at count(s) 1."
NT,2,103479,34494,4,24, F,FOLEY,Rowan,0,0,682,0.000000000000000000000000000,,,0,"Preferences with a transfer value of 1 will be distributed in count # 5 after the exclusion of 1 candidate(s). Preferences received at count(s) 1."
NT,2,103479,34494,4,25, G,EDWARDS,Joanne Louise,0,0,2147,0.000000000000000000000000000,,,0,"Preferences with a transfer value of 1 will be distributed in count # 5 after the exclusion of 1 candidate(s). Preferences received at count(s) 1."
NT,2,103479,34494,4,26, G,RANDALL,Tracey Lee,0,0,62,0.000000000000000000000000000,,,0,"Preferences with a transfer value of 1 will be distributed in count # 5 after the exclusion of 1 candidate(s). Preferences received at count(s) 1."
NT,2,103479,34494,4,27, H,WORK,Vernon,0,0,306,0.000000000000000000000000000,,,0,"Preferences with a transfer value of 1 will be distributed in count # 5 after the exclusion of 1 candidate(s). Preferences received at count(s) 1."
NT,2,103479,34494,4,28, H,STANKOVIC,Mile,-1,0,0,0.188128133311365000000000000,Excluded,,0,"Preferences with a transfer value of 1 will be distributed in count # 5 after the exclusion of 1 candidate(s). Preferences received at count(s) 1."
NT,2,103479,34494,4,29, I,GRAHAM,Matt,0,0,2807,0.000000000000000000000000000,,,0,"Preferences with a transfer value of 1 will be distributed in count # 5 after the exclusion of 1 candidate(s). Preferences received at count(s) 1."
NT,2,103479,34494,4,30, I,RIGHTON,Christopher James,0,0,12,0.000000000000000000000000000,,,0,"Preferences with a transfer value of 1 will be distributed in count # 5 after the exclusion of 1 candidate(s). Preferences received at count(s) 1."
NT,2,103479,34494,4,31, J,PILE,Jan,0,0,935,0.000000000000000000000000000,,,0,"Preferences with a transfer value of 1 will be distributed in count # 5 after the exclusion of 1 candidate(s). Preferences received at count(s) 1."
NT,2,103479,34494,4,32, J,COX,Michael,0,0,41,0.000000000000000000000000000,,,0,"Preferences with a transfer value of 1 will be distributed in count # 5 after the exclusion of 1 candidate(s). Preferences received at count(s) 1."
NT,2,103479,34494,4,33, K,WILLIAMS,Warren H,0,0,8721,0.000000000000000000000000000,,,0,"Preferences with a transfer value of 1 will be distributed in count # 5 after the exclusion of 1 candidate(s). Preferences received at count(s) 1."
NT,2,103479,34494,4,34, K,BRAND,Michael,0,0,257,0.000000000000000000000000000,,,0,"Preferences with a transfer value of 1 will be distributed in count # 5 after the exclusion of 1 candidate(s). Preferences received at count(s) 1."
NT,2,103479,34494,4,35, L,WALCOTT,Phil,0,0,1505,0.000000000000000000000000000,,,0,"Preferences with a transfer value of 1 will be distributed in count # 5 after the exclusion of 1 candidate(s). Preferences received at count(s) 1."
NT,2,103479,34494,4,36, L,FUTCHER,Lisa,0,0,41,0.000000000000000000000000000,,,0,"Preferences with a transfer value of 1 will be distributed in count # 5 after the exclusion of 1 candidate(s). Preferences received at count(s) 1."
NT,2,103479,34494,4,1001, ,Exhausted,,0,0,2,0.188128133311365000000000000,,,0,"Preferences with a transfer value of 1 will be distributed in count # 5 after the exclusion of 1 candidate(s). Preferences received at count(s) 1."
NT,2,103479,34494,4,1002, ,Gain/Loss,,0,0,12,0.000000000000000000000000000,,,0,"Preferences with a transfer value of 1 will be distributed in count # 5 after the exclusion of 1 candidate(s). Preferences received at count(s) 1."
NT,2,103479,34494,5,13, A,TE WAKE,Douglas,2,2,7273,1.000000000000000000000000000,,,0,""
NT,2,103479,34494,5,14, A,McCABE,John Brian Douglas,1,1,130,1.000000000000000000000000000,,,0,"Preferences with a transfer value of 1 will be distributed in count # 6 after the exclusion of 2 candidate(s). Preferences received at count(s) 1."
NT,2,103479,34494,5,15, B,BELL,Gary,0,0,650,0.000000000000000000000000000,,,0,"Preferences with a transfer value of 1 will be distributed in count # 6 after the exclusion of 2 candidate(s). Preferences received at count(s) 1."
NT,2,103479,34494,5,16, B,WATT,Kathryn,-7,-7,0,1.000000000000000000000000000,Excluded,,0,"Preferences with a transfer value of 1 will be distributed in count # 6 after the exclusion of 2 candidate(s). Preferences received at count(s) 1."
NT,2,103479,34494,5,17, C,MILES,Jim,2,2,447,1.000000000000000000000000000,,,0,"Preferences with a transfer value of 1 will be distributed in count # 6 after the exclusion of 2 candidate(s). Preferences received at count(s) 1."
NT,2,103479,34494,5,18, C,RUSSELL,Mark,0,0,11,0.000000000000000000000000000,Excluded,True,0,"Preferences with a transfer value of 1 will be distributed in count # 6 after the exclusion of 2 candidate(s). Preferences received at count(s) 1."
NT,2,103479,34494,5,19, D,KUNOTH-MONKS,Rosalie,0,0,1473,0.000000000000000000000000000,,,0,"Preferences with a transfer value of 1 will be distributed in count # 6 after the exclusion of 2 candidate(s). Preferences received at count(s) 1."
NT,2,103479,34494,5,20, D,GADAMBUA,Jeannie,0,0,27,0.000000000000000000000000000,,,0,"Preferences with a transfer value of 1 will be distributed in count # 6 after the exclusion of 2 candidate(s). Preferences received at count(s) 1."
NT,2,103479,34494,5,21, E,SCULLION,Nigel,0,0,34494,0.000000000000000000000000000,Elected,,1,"Preferences with a transfer value of 1 will be distributed in count # 6 after the exclusion of 2 candidate(s). Preferences received at count(s) 1."
NT,2,103479,34494,5,22, E,FAZLDEEN,Linda,0,0,8219,0.000000000000000000000000000,,,0,"Preferences with a transfer value of 1 will be distributed in count # 6 after the exclusion of 2 candidate(s). Preferences received at count(s) 1."
NT,2,103479,34494,5,23, F,PERIS,Nova,0,0,33223,0.000000000000000000000000000,,,0,"Preferences with a transfer value of 1 will be distributed in count # 6 after the exclusion of 2 candidate(s). Preferences received at count(s) 1."
NT,2,103479,34494,5,24, F,FOLEY,Rowan,0,0,682,0.000000000000000000000000000,,,0,"Preferences with a transfer value of 1 will be distributed in count # 6 after the exclusion of 2 candidate(s). Preferences received at count(s) 1."
NT,2,103479,34494,5,25, G,EDWARDS,Joanne Louise,0,0,2147,0.000000000000000000000000000,,,0,"Preferences with a transfer value of 1 will be distributed in count # 6 after the exclusion of 2 candidate(s). Preferences received at count(s) 1."
NT,2,103479,34494,5,26, G,RANDALL,Tracey Lee,0,0,62,0.000000000000000000000000000,,,0,"Preferences with a transfer value of 1 will be distributed in count # 6 after the exclusion of 2 candidate(s). Preferences received at count(s) 1."
NT,2,103479,34494,5,27, H,WORK,Vernon,0,0,306,0.000000000000000000000000000,,,0,"Preferences with a transfer value of 1 will be distributed in count # 6 after the exclusion of 2 candidate(s). Preferences received at count(s) 1."
NT,2,103479,34494,5,28, H,STANKOVIC,Mile,0,0,0,0.000000000000000000000000000,Excluded,,0,"Preferences with a transfer value of 1 will be distributed in count # 6 after the exclusion of 2 candidate(s). Preferences received at count(s) 1."
NT,2,103479,34494,5,29, I,GRAHAM,Matt,0,0,2807,0.000000000000000000000000000,,,0,"Preferences with a transfer value of 1 will be distributed in count # 6 after the exclusion of 2 candidate(s). Preferences received at count(s) 1."
NT,2,103479,34494,5,30, I,RIGHTON,Christopher James,0,0,12,0.000000000000000000000000000,Excluded,True,0,"Preferences with a transfer value of 1 will be distributed in count # 6 after the exclusion of 2 candidate(s). Preferences received at count(s) 1."
NT,2,103479,34494,5,31, J,PILE,Jan,1,1,936,1.000000000000000000000000000,,,0,"Preferences with a transfer value of 1 will be distributed in count # 6 after the exclusion of 2 candidate(s). Preferences received at count(s) 1."
NT,2,103479,34494,5,32, J,COX,Michael,0,0,41,0.000000000000000000000000000,,,0,"Preferences with a transfer value of 1 will be distributed in count # 6 after the exclusion of 2 candidate(s). Preferences received at count(s) 1."
NT,2,103479,34494,5,33, K,WILLIAMS,Warren H,1,1,8722,1.000000000000000000000000000,,,0,"Preferences with a transfer value of 1 will be distributed in count # 6 after the exclusion of 2 candidate(s). Preferences received at count(s) 1."
